15850-small-bowel-obstruction,abdominal ( stomach ),abnormal tunnel-like openings ( fistulas,adhesions,bands scar tissue,bloating,bulge bowel,cancer,complete obstruction,complications,cramps pain,dehydration malaise,hernias,lack appetite severe constipation,narrowing bowel ( strictures ),nausea,obstructed,segments intestine,vomiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16878-colon-cancer,abdominal pelvic pain,adenomas sessile serrated lesions,anal tears ( fissures,anemia shortage red blood cells,anemic,bleeding digestive tract,bloating,blood stool,body 's cells,bowel incontinence,cancer,cancerous precancerous cells,constipation,diarrhea,hemorrhoids,incomplete evacuation,large cancerous,less serious problems,narrowing stools,noticeable signs,numerous problems,oxygen throughout body,polyp,polyps,pre-cancerous polyp stage development cancer,precancerous polyps,problems,shortness breath,small precancerous ( adenomatous serrated ) polyps,stool black red appearance,tired sluggish,type precancerous polyps,unexplained anemia,weight loss vomiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14476-diamond-blackfan-anemia,abnormal features,difficulty breathing,dizziness,fatigued,pale skin tone,signs typical patients anemia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16448-hyperaldosteronism,extreme thirst,frequent urination,muscle spasms,temporary paralysis,tingling,weakness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9100-benign-prostatic-enlargement-bph,bladder infection,bladder stones,bph,chills,damage kidneys back pressure,enlargement prostate lead blockage tube,enlargement prostate lead blockage urethra,fever,frequent urination,hesitancy difficulty starting urinate,large amounts extra urine bladder,left untreated bph block urethra,pain,pain area lower abdomen genitals urinating,pain ejaculation,prostate gland surrounds urethra,slowness dribbling urinary stream,sudden need urinate,urgency,urinating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12101-vasculitis,abdominal pain,allergic reactions,blood vessel close skin surface,cough,dark bloody urine ),fever joint pains,immune `` allergic '' reaction blood vessel walls,immune system,kidney problems,larger vessel skin inflamed,nerve problems,nodule ( lump mass tissue,numbness,shortness breath,skin rashes fatigue,small red purple dots skin,tiny areas bleeding tissue,weakness,weakness pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17210-marfan-syndrome--pregnancy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16815-bundle-branch-block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9225-caregiver-burnout,blue,changes appetite,changes sleep patterns,emotional physical exhaustion,fatigue,hopeless helpless,irritability,irritable,loss interest activities,parkinson 's alzheimer 's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15961-adult-acquired-flatfoot,ankle pain,arthritis attacks inflames cartilage joints foot,bones foot,bony bumps top inside foot,break disintegrate arch collapses,charcot foot,collapsed arch causes pressure ankle bone,complications diabetes,damage tendon,diabetes,eventually lead arch collapse,feet neuropathy,flatfoot,flatfoot arthritis,flatfoot develop,flexible flatfoot,foot collapses,foot deform,foot lose arch flatten,injuries back foot fractures bones foot,injury,injury middle foot,injury tear ligaments foot,lead severe flattening diagnosis,lead severely deformed foot,limited sensation feet,lisfranc injury,medical problem,overused swollen,pain,painful,patients rheumatoid arthritis overweight individuals,people diabetes,posterior tibial tendon dysfunction,serious problems,severe collapse lead,swelling around ankle,swelling feet skin sore heal foot,tendon injured,torn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16531-ventral-hernia,bowel movement,bulge,first sign visible bulge skin abdomen area tender touch,general loss elasticity abdominal wall ),increasing level pain,intestine bulges abdominal wall,overweight frequent coughing episodes,prostatism ( enlargement prostate gland,severe abdominal pain,severe vomiting pregnancy,straining,strains bowel movement/urinate,struggling breathe puts strain abdominal wall ),urinating injuries,weakness,weakness abdominal wall,weakness incision site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17175-lipedema,affected areas,anxious depressed lower part body,block lymphatic pathway,obesity,overweight obese,pain,patient chronic venous insufficiency lymphedema,pregnancy menopause,secondary lymphedema lipo-lymphedema,typically swelling feet,weight upper body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17351-pericardial-effusion,abdominal fullness,blue tinge lips skin,cardiac tamponade,change mental status,chest pressure pain,"compression surrounding structures , lung , stomach phrenic nerve ( nerve connects diaphragm",diastolic heart failure,difficulty swallowing,excess fluid build-up,excessive blood levels nitrogen,heart failure,infections ( viral bacterial ) tuberculosis,kidney failure,large amount fluid,lupus rheumatoid arthritis,nausea,severe compression heart impairs,shock,shortness breath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14416-cataracts-in-children,arthritis lupus,"blurry , foggy filmy",diabetes,discomfort,double vision,eye injuries,glare,lens cloudy,lingering proteins,sudden nearsightedness,vision ’ cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17681-sun-allergy,actinic prurigo,"arms , legs , hands , back neck",burning itchy rash fluid-filled blisters,burning sensation stinging,darken reaction,drugs diabetes,hives,itchy crusted bumps ( nodules,pmle photoallergic reaction,rash,skin sensitivity,solar urticaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15890-metatarsalgia,aching burning,bruising swelling inflammation,excess weight,limp,numbness tingling toes,osteoarthritis gout,pain,pain ball foot,pain parts body,rheumatoid arthritis,sharp,walk abnormally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10856-severe-acute-respiratory-syndrome-sars,antibodies sars-associated coronavirus ),body aches,coronavirus,cough,difficulty breathing hypoxia,fever,general feeling discomfort,headache,less normal level oxygen blood ),respiratory illness,sars,shortness breath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14417-cystoid-macular-edema,age-related macular degeneration blockage veins retina,blurry `` wavy '' vision,detached retina diabetes,inflammation eye injury eye side effects,retinal vein occlusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15266-superior-canal-dehiscence-scd,autophony,breathing blinking,canal dehiscence,certain infections,common activities change pressure brain middle ear,congenitally thin area bone susceptible trauma infections,coughing,dehiscence,estimated approximately % general population abnormally thin bone,exposure loud sounds,head trauma,headache condition,individuals thin bones scans,many people thin dehiscent bone scans,oscillopsia,self-generated sounds,sensitivity loud sounds fullness/pressure ears,sneezing,straining,vertigo ( dizziness ),vertigo oscillopsia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15799-glossopharyngeal-neuralgia-gpn,breakdown myelin sheath,elongated styloid process,infections,injury,pain,patients multiple sclerosis,trauma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17397-pten-hamartoma-tumor-syndrome-cowden-syndrome-and-bannayan-riley-ruvalcaba-syndrome,acral plantar keratoses,autism developmental delay,autoimmune thyroid condition,benign growths,benign thyroid growths,cancer,common types hamartomatous hyperplastic polyps,copy gene mutation,dark flat spots hands feet ),every microscopic type polyp,fibroadenomas,fibrocystic changes,freckles penis,gastrointestinal polyps,hashimito,hemangiomas vascular malformations,large head size ( macrocephaly ) head shape,lipomas ( benign fatty growths,multinodular goiter,papillomas atypical ductal hyperplasia,papillomas gums,papillomatous papules,polyps occur colorectum upper gastrointestinal tract,raised bumps,significantly increased risk colorectal cancer,signs phts,skin-colored,thyroiditis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14725-short-bowel-syndrome-in-children,abnormal calcium bile absorption,abnormal eating habits,bacterial overgrowth,bloating,blood clots abnormal blood flow ( ischemia ) affecting circulation intestine,complications,congenital ( present birth ) condition,dehydration,diarrhea,excessive gas,fatigue,foul-smelling stool,frequent diarrhea,gallstones,gastroschisis,high levels bacteria intestine,inflamed scarred,inflammation loss blood flow intestine,injury intestine,intestinal atresia,intussusception ( part intestine,kidney stones,malnutrition,narrowing obstruction intestines,necrotizing enterocolitis,poor appetite,premature infants,severe damage ),severe diaper rash,small intestine,trauma ( injury,volvulus ( twisting intestine,vomiting,weight loss inability gain weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17010-foot--ankle-fractures-nonunion,deformity,difficulty bearing weight,pain,swelling,tenderness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14516-sphincter-of-oddi-dysfunction,abdominal pain,fever chills,nausea vomiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14669-bipolar-disorder-in-children,brain development,change behavior,clear-cut episodes,death,depressed,depressive,depressive episodes,depressive periods,"differences neurotransmitters , brain structures and/or function specific brain structures",extreme sensitivity rejection failure,focused death,increases distractibility,irritable short temper,little sleep,low energy,mania hypomania depression,manic,manic hypomanic periods,mixed episodes,mood episodes,mood swings,positive stresses,rapid mood shifts,restless,severe aggressive behavior,severe mood swings,significant anxiety,significant irritability,way confusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13017-osteomalacia,bone fractures,difficulty walking,muscle weakness,vitamin deficiency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14266-acute-disseminated-encephalomyelitis-adem,adem,confusion,damaged cells,demyelination,drowsiness,even coma unsteadiness,falling visual blurring double vision,fevers adem course,fighting infection,half patients illness,healing process,illnesses viral bacterial,immune reaction infection,immune system,infection,inflammation,inflammation central nervous system,irritants,many different bacteria,often fever headache,percent cases,process myelin,prolonged severe headaches,risk factors,significant mri spinal fluid findings,trouble swallowing weakness arms legs adults adem,upper respiratory tract infection,usually infection,usually sore throat cough,viral bacterial infection,viruses infections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17222-metabolic-syndrome-heart-health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11209-weight-control-and-obesity,anxiety,breathing problems,certain cancers,certain neurologic problems,depression,diabetes,diabetes cancer,gallbladder issues gallstones,gout,health conditions,high blood pressure,high blood pressure ( hypertension ),high cholesterol high blood sugar levels,hypertension,hypothydroidism,obesity,osteoarthritis,sleep apnea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16442-vesicovaginal-fistula,bad repeat urinary tract infections,cancer,lead fistulas,linked gynecological cancer,problems bladder vagina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13291-spondylitis,abdominal pain,diarrhea,difficulty breathing,fatigue,flare,genes linked condition,hip pain,joint pain,loss appetite,lower back pain stiffness,neck pain,persistent pain,psoriasis,skin rash,ulcerative colitis,vision problems,weight loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8980-transverse-myelitis,complete paralysis,fever,numbness,"tingling legs , trunk , sometimes arms",weakness,weakness legs sometimes arms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17839-brain-lesions,absence sense smell,agitation delayed speech,behavioral changes,blurred vision,change behavior emotions disruption sense smell,changes vision,depending type lesion,elevated levels ammonia urea body,field vision,forgetfulness,headaches,high blood pressure,impaired hearing involuntary movements body parts,impaired movement,inability identity things,infections,internal bleeding,kidney issues,lack concentration,loss motor activity,loss sensations,lupus,lupus multiple sclerosis,many different triggers,many lesions,meningitis encephalitis,ms,multiple sclerosis,nausea,pain,plaques,progress convulsions severe cases,relief pain,specific lesions parietal lobe,speech impairment,stroke,suffering ms significant problems motor sensory functions,thinking behavior,touch astereognosis,toxic substances,vascular conditions,vascular injury,vomiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14206-retinal-vein-occlusion-rvo,blood clot blocks vein,blurring loss vision,complete loss vision,diabetes,health problems,high blood pressure,high cholesterol levels,lead eye problems,painless blurring loss vision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17168-left-ventricular-hypertrophy-enlarged-heart,athletic hypertrophy,complications,dizzy,fainting rapid heartbeat,hocm ),hypertrophic cardiomyopathy,lvh,lvh high blood pressure ( hypertension ),pounding fluttering sensation chest,short breath chest pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16315-redundant-prepuce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16993-familial-adenomatous-polyposis-fap,% patients desmoids,affected fap,apc gene mutation,apc mutation,astrocytoma ependymoma,benign malignant,benign version cancer,cancer,cancers,common brain cancers fap,common stomach polyps,copy gene mutation,death patients fap,depending size,desmoids,desmoids assigned stage,duodenal cancer,extra teeth odontomas,fap brain cancer,fap-associated desmoids,fibrous tissue,fundic gland polyps,hard white sheets desmoid tissue,medulloblastoma,mouth ( unerupted teeth,organs susceptible growths,papillary cancer,patients born apc mutation mutation every cell colon,patients fap polyps stomach,patients high risk desmoids delay,people fap mutation,pigmented lesions retinas,polyps duodenum,precancerous adenomas,retinas eyes ( congenital hypertrophy retinal pigment epithelium,small intestine,small percentage patients,sometimes polyps,stage desmoids,stage ii desmoids,stage iii desmoids,stage iv desmoids,stomach cancer,stomach polyps,thyroid cancer,trauma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9492-diabetes-foot-skin-related-complications,acanthosis nigricans,affected skin,allergic reactions,areas tan brown skin,atherosclerosis,atherosclerosis narrowing blood vessels thickening vessel walls,bacteria fungi,bacterial infection,bacterial infections,bacterial infections affect nails,blister itch,blisters,blood vessels near heart,blood vessels supplying skin,blood vessels throughout body,body loses fluid,boils,build-up tissue,bumps,bumps skin,bunion irritation,burn blisters,calluses,calluses ball foot heel,calluses — callus build-up hard skin,candida albicans,carbuncles,changes blood vessels,common foot problems,common skin conditions,common skin problems,crack peel,cracking,crowding toes,cure acanthosis nigricans,cut skin,dark,darkening thickening skin,deep infections skin underlying tissue,deformity,depressions,dermopathy,diarrhea vomiting,different kinds bacterial infections affecting skin,digital sclerosis,discolored,disseminated granuloma,drainage,dry nerves,dry skin,dry skin crack,dry skin poor blood flow,eruptive xanthomatosis,especially legs feet,excess glucose blood,extremely high levels,fight infection,fingers toes,firm,fluid loss,foot fungus,foot problems,foot ulcer break skin deep sore,foot ulcers,friction toes,fungal growth,fungal infection nails,fungal infections,fungal infections itching,fungal nail infections,fungus,germs,"hands , elbows , knees",high-heeled shoes narrow toes,improperly fitting shoes skin abnormality,improperly trimmed nails,infected,infection,infections,infections glands eyelids,infections hair follicles,ingrown nails,ingrown toenails,ingrown toenails pressure shoes,injury nail put risk fungal infection,itching,itching skin,itchy,itchy area genitals inside thighs,lead infection serious complications,lead serious complications,legs feet affected atherosclerosis heal,long sores break open,loss body fluid frequent urination,loss hair,many fungal infections,minor scrapes,minor skin condition,nails infected fungus,nld,nld itchy painful,pain,painful,painless heal,part toenail growth plate,periodic removal damaged nail tissue,persistent problem nail infection,plantar wart callus,plantar warts,"poor blood flow , lower legs feet often affected",pressure big toe,pressure pain along nail edges,problems walking lead foot problems,pruritus,rash red,rashes,rashes bumps,red,red rashes,red sore,red-brown skin colored,redness,repeated trauma feet activities,resulting patches discolored skin,ring- arc-shaped areas skin,"ring-shaped , scaly patches itch blister",ringworm,scaly patches,sclerosis '' means hardening,scratching lead breaks skin infection,severe allergic reactions,severe cases,severe consequences,severe pain,severe problems ingrown nails,skin condition,skin conditions,skin covering blister,skin problems,skin spots,skin toes,small blood vessels body supply skin blood,small number fungal nail problems,small pinholes tiny black spots center,soften calluses,sores,sores break,stiffness finger joints,styes,sunburn discolored skin,sweating,swelling,swollen,thick,thick brittle,thickened discolored toenails,thickening skin,thinning shiny skin,three common fungal infections jock itch,tiny blisters scales,toes curl feet,treatment eruptive xanthomatosis,uneven distribution weight,usually painful,various conditions,virus infects outer layer skin soles feet,vitiligo condition,wound,yeast infection,yeast-like fungus,yellow,yellow waxy appearance,yellowish-brown opaque
